force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
-1.079,1.692,1.717,-0.007,-0.007,-0.008,0.005
-1.01,1.648,1.547,0.028,0.023,0.023,0.005
-0.947,1.6,1.406,0.051,0.045,0.043,0.005
-0.915,1.588,1.23,0.093,0.087,0.084,0.005
-0.889,1.608,1.06,-0.028,-0.034,-0.036,0.006
-0.879,1.646,0.896,0.075,0.072,0.069,0.005
-0.859,1.691,0.729,0.086,0.086,0.084,0.005
-0.816,1.693,0.578,-0.072,-0.07,-0.071,0.006
-0.789,1.696,0.439,0.053,0.057,0.053,0.006
-0.756,1.626,0.296,0.104,0.108,0.103,0.005
-0.667,1.659,0.264,-0.059,-0.059,-0.061,0.006
-0.646,1.63,0.134,0.087,0.088,0.089,0.006
-0.603,1.651,0.048,0.082,0.08,0.083,0.005
-0.563,1.604,-0.027,-0.04,-0.038,-0.038,0.005
-0.573,1.573,-0.115,0.079,0.081,0.082,0.006
-0.544,1.574,-0.142,0.099,0.105,0.105,0.005
-0.51,1.563,-0.184,0.006,0.01,0.007,0.006
-0.453,1.571,-0.213,0.023,0.024,0.022,0.006
-0.411,1.61,-0.226,0.082,0.082,0.082,0.005
-0.352,1.62,-0.227,0.048,0.051,0.052,0.005
-0.277,1.636,-0.211,-0.018,-0.016,-0.015,0.006
-0.172,1.605,-0.175,0.12,0.124,0.124,0.006
-0.054,1.605,-0.099,0.017,0.023,0.022,0.005
0.023,1.524,-0.083,-0.006,0.003,0.002,0.006
0.09,1.45,-0.051,0.099,0.112,0.109,0.006
0.156,1.382,0.004,0.089,0.101,0.099,0.005
0.174,1.347,0.046,-0.055,-0.047,-0.043,0.006
0.215,1.343,0.103,0.156,0.163,0.168,0.006
0.2,1.333,0.169,0.072,0.077,0.077,0.006
0.195,1.336,0.281,-0.005,-0.004,-0.004,0.006
0.171,1.31,0.386,0.121,0.122,0.121,0.006
0.126,1.348,0.503,0.074,0.077,0.074,0.006
0.052,1.403,0.664,0.025,0.031,0.034,0.006
-0.052,1.47,0.811,0.093,0.104,0.106,0.006
-0.155,1.5,0.97,0.137,0.149,0.148,0.006
-0.286,1.516,1.124,0.038,0.05,0.045,0.006
-0.417,1.527,1.259,0.089,0.096,0.093,0.006
-0.587,1.541,1.396,0.181,0.184,0.181,0.006
-0.755,1.572,1.5,-0.015,-0.011,-0.014,0.006
-0.933,1.615,1.602,-0.061,-0.056,-0.058,0.006
-1.116,1.688,1.699,-0.028,-0.02,-0.02,0.006
-1.256,1.739,1.801,-0.101,-0.092,-0.091,0.006
-1.354,1.797,1.891,-0.055,-0.05,-0.052,0.006
-1.448,1.87,2.008,0.021,0.026,0.022,0.006
-1.533,1.945,2.112,-0.058,-0.054,-0.057,0.006
-1.601,2.005,2.227,0.084,0.086,0.081,0.006
-1.652,2.099,2.309,0.036,0.04,0.036,0.006
-1.714,2.161,2.379,0.009,0.016,0.012,0.006
-1.709,2.253,2.473,0.08,0.085,0.081,0.006
-1.726,2.297,2.522,0.023,0.03,0.027,0.006
-1.709,2.371,2.562,-0.039,-0.037,-0.042,0.006
-1.679,2.426,2.583,-0.064,-0.062,-0.069,0.006
-1.641,2.498,2.581,-0.103,-0.099,-0.11,0.006
-1.589,2.597,2.563,-0.041,-0.035,-0.046,0.006
-1.53,2.69,2.519,0.003,0.004,0,0.006
-1.459,2.745,2.448,0.012,0.006,0.007,0.006
-1.352,2.799,2.397,0.053,0.043,0.041,0.006
-1.262,2.839,2.336,0.008,0.003,-0.001,0.006
-1.18,2.885,2.257,0.055,0.051,0.042,0.006
-1.107,2.916,2.168,-0.005,-0.004,-0.015,0.006
-1.021,2.959,2.071,-0.017,-0.018,-0.023,0.006
-0.939,2.992,1.955,-0.043,-0.045,-0.049,0.006
-0.847,3.086,1.9,-0.079,-0.084,-0.092,0.006
-0.786,3.083,1.769,-0.035,-0.042,-0.05,0.006
-0.76,3.062,1.654,-0.09,-0.1,-0.106,0.006
-0.683,3.134,1.53,-0.004,-0.014,-0.02,0.006
-0.621,3.217,1.427,-0.014,-0.022,-0.025,0.006
-0.59,3.306,1.348,-0.066,-0.075,-0.074,0.006
-0.581,3.377,1.245,0.027,0.019,0.02,0.006
-0.565,3.452,1.186,0.002,-0.005,-0.008,0.006
-0.551,3.503,1.1,-0.078,-0.088,-0.093,0.006
-0.502,3.572,1.061,0.045,0.035,0.028,0.006
-0.508,3.605,0.973,0.007,-0.003,-0.008,0.006
-0.463,3.714,0.953,-0.067,-0.079,-0.081,0.006
-0.42,3.837,0.905,-0.024,-0.038,-0.034,0.006
-0.4,3.869,0.806,0.021,0.013,0.016,0.006
-0.346,3.934,0.745,-0.068,-0.076,-0.079,0.006
-0.308,3.916,0.681,-0.063,-0.072,-0.074,0.006
-0.252,3.941,0.624,0.041,0.03,0.029,0.006
-0.207,3.979,0.598,-0.114,-0.125,-0.126,0.006
-0.14,4.034,0.593,-0.068,-0.08,-0.074,0.006
-0.105,4.082,0.585,0.079,0.067,0.078,0.006
-0.047,4.163,0.601,-0.151,-0.16,-0.157,0.006
-0.028,4.214,0.619,-0.038,-0.049,-0.046,0.007
0.026,4.243,0.681,0.112,0.099,0.098,0.006
0.062,4.332,0.745,-0.142,-0.152,-0.156,0.006
0.111,4.405,0.817,-0.036,-0.046,-0.046,0.006
0.124,4.477,0.907,0.111,0.101,0.105,0.006
0.157,4.566,1.004,-0.116,-0.129,-0.12,0.006
0.154,4.563,1.095,-0.02,-0.033,-0.021,0.007
0.174,4.595,1.194,0.053,0.038,0.045,0.007
0.203,4.612,1.291,-0.1,-0.114,-0.109,0.007
0.227,4.62,1.406,-0.08,-0.094,-0.088,0.007
0.228,4.648,1.498,0.04,0.024,0.031,0.006
0.244,4.67,1.581,-0.077,-0.091,-0.08,0.006
0.264,4.688,1.684,-0.156,-0.169,-0.155,0.007
0.25,4.731,1.773,0.022,0.011,0.021,0.007
0.236,4.792,1.852,-0.01,-0.02,-0.015,0.007
0.221,4.865,1.96,-0.172,-0.18,-0.178,0.007
0.214,4.922,2.107,0.053,0.044,0.045,0.007
0.126,4.88,2.14,0.02,0.013,0.018,0.006
0.061,4.888,2.23,-0.155,-0.167,-0.158,0.007
-0.073,4.901,2.287,0.09,0.077,0.089,0.007
-0.165,4.916,2.386,0.011,-0.001,0.014,0.007
-0.262,4.901,2.445,-0.19,-0.202,-0.193,0.007
-0.37,4.865,2.513,0.063,0.051,0.055,0.007
-0.461,4.798,2.551,-0.002,-0.012,-0.009,0.007
-0.541,4.782,2.595,-0.152,-0.161,-0.157,0.007
-0.609,4.796,2.605,-0.032,-0.043,-0.034,0.007
-0.652,4.802,2.604,0.002,-0.009,0.005,0.007
-0.67,4.784,2.539,-0.099,-0.11,-0.1,0.007
-0.694,4.74,2.444,-0.058,-0.071,-0.064,0.007
-0.708,4.696,2.337,0.089,0.077,0.083,0.007
-0.728,4.652,2.231,-0.086,-0.092,-0.092,0.007
-0.752,4.586,2.085,-0.066,-0.074,-0.071,0.007
-0.734,4.513,1.958,0.141,0.133,0.14,0.007
-0.701,4.434,1.824,-0.082,-0.094,-0.087,0.007
-0.656,4.384,1.69,-0.094,-0.105,-0.099,0.007
-0.568,4.363,1.565,0.14,0.125,0.127,0.006
-0.463,4.327,1.484,-0.091,-0.102,-0.106,0.007
-0.343,4.246,1.375,-0.12,-0.126,-0.125,0.007
-0.229,4.192,1.28,0.057,0.052,0.052,0.007
-0.106,4.141,1.156,-0.062,-0.074,-0.073,0.007
0.029,4.142,1.06,-0.108,-0.12,-0.112,0.007
0.118,4.145,0.972,0.045,0.034,0.043,0.007
0.217,4.145,0.895,-0.011,-0.022,-0.021,0.006
0.325,4.082,0.843,-0.144,-0.157,-0.157,0.007
0.42,3.993,0.72,0.05,0.041,0.039,0.007
0.507,3.912,0.611,0.046,0.045,0.039,0.007
0.549,3.878,0.481,-0.154,-0.155,-0.158,0.007
0.602,3.852,0.372,0.012,0.004,0,0.007
0.657,3.812,0.261,0.04,0.033,0.032,0.006
0.753,3.761,0.176,-0.155,-0.166,-0.165,0.007
0.824,3.647,0.042,0.004,-0.009,-0.013,0.007
0.916,3.565,-0.057,0.048,0.041,0.036,0.007
0.932,3.523,-0.16,-0.164,-0.166,-0.17,0.007
0.993,3.566,-0.171,-0.013,-0.015,-0.017,0.007
1.051,3.579,-0.105,0.037,0.036,0.037,0.006
1.066,3.477,-0.155,-0.107,-0.112,-0.11,0.006
1.095,3.416,-0.135,-0.083,-0.091,-0.088,0.007
1.135,3.308,-0.092,0.087,0.08,0.082,0.007
1.104,3.215,-0.035,-0.088,-0.088,-0.093,0.007
1.147,3.238,0.075,-0.097,-0.096,-0.101,0.007
1.207,3.24,0.221,0.048,0.048,0.047,0.007
1.196,3.183,0.318,-0.068,-0.071,-0.073,0.007
1.239,3.114,0.449,-0.108,-0.109,-0.112,0.007
1.232,3.019,0.519,0.079,0.076,0.074,0.007
1.227,2.974,0.674,-0.022,-0.023,-0.026,0.007
1.235,2.966,0.87,-0.148,-0.148,-0.145,0.007
1.178,2.89,0.973,0.088,0.087,0.093,0.007
1.179,2.88,1.137,0.005,0.003,0.004,0.007
1.125,2.836,1.271,-0.132,-0.133,-0.129,0.007
1.063,2.722,1.417,0.044,0.041,0.047,0.007
1,2.642,1.569,0.051,0.047,0.05,0.007
0.929,2.575,1.771,-0.185,-0.189,-0.182,0.007
0.865,2.475,1.984,0.013,0.008,0.017,0.007
0.796,2.421,2.176,0.032,0.03,0.035,0.007
0.696,2.383,2.382,-0.171,-0.171,-0.166,0.007
0.586,2.36,2.586,-0.014,-0.015,-0.011,0.007
0.479,2.323,2.788,0.056,0.056,0.059,0.007
0.383,2.249,3.013,-0.179,-0.182,-0.175,0.007
0.267,2.156,3.21,-0.01,-0.013,-0.004,0.007
0.19,2.117,3.389,0.099,0.097,0.107,0.007
0.112,2.12,3.549,-0.116,-0.117,-0.103,0.007
0.026,2.143,3.715,-0.031,-0.036,-0.021,0.007
-0.036,2.142,3.852,0.099,0.098,0.11,0.007
-0.076,2.102,3.981,-0.112,-0.112,-0.102,0.007
-0.108,2.058,4.101,-0.049,-0.052,-0.047,0.007
-0.119,2.011,4.168,0.045,0.039,0.048,0.007
-0.124,2.019,4.225,-0.041,-0.044,-0.035,0.007
-0.154,2.027,4.238,-0.136,-0.142,-0.127,0.007
-0.159,2.071,4.275,0.05,0.04,0.06,0.007
-0.091,2.096,4.332,-0.044,-0.048,-0.034,0.007
-0.101,2.056,4.295,-0.14,-0.138,-0.131,0.007
-0.06,2.047,4.286,0.035,0.04,0.049,0.007
-0.058,2.065,4.251,0.065,0.073,0.078,0.007
-0.05,2.096,4.21,-0.107,-0.102,-0.095,0.007
-0.031,2.145,4.154,0.05,0.046,0.063,0.007
0.005,2.148,4.102,-0.024,-0.031,-0.013,0.007
0.047,2.16,4.035,-0.071,-0.077,-0.062,0.007
0.107,2.185,3.933,-0.015,-0.022,-0.007,0.007
0.179,2.231,3.803,-0.099,-0.104,-0.096,0.007
0.251,2.239,3.665,-0.069,-0.068,-0.066,0.007
0.303,2.268,3.492,-0.08,-0.075,-0.069,0.007
0.398,2.259,3.319,-0.051,-0.049,-0.041,0.007
0.487,2.244,3.152,0.003,0.003,0.014,0.007
0.586,2.227,2.95,-0.1,-0.104,-0.091,0.007
0.675,2.215,2.765,0.026,0.021,0.029,0.007
0.754,2.181,2.554,0.015,0.016,0.019,0.007
0.815,2.149,2.363,-0.085,-0.082,-0.079,0.007
0.86,2.122,2.193,0.032,0.035,0.041,0.007
0.917,2.13,2.009,-0.065,-0.058,-0.053,0.007
0.977,2.143,1.837,-0.055,-0.052,-0.047,0.007
1.02,2.139,1.673,-0.007,-0.008,-0.003,0.007
1.082,2.099,1.523,-0.107,-0.112,-0.105,0.007
1.148,2.045,1.418,-0.017,-0.026,-0.024,0.007
1.252,2.014,1.301,-0.041,-0.049,-0.049,0.007
1.308,2.043,1.19,-0.05,-0.052,-0.047,0.007
1.336,2.119,1.056,-0.022,-0.017,-0.014,0.007
1.347,2.132,0.926,-0.083,-0.079,-0.076,0.007
1.338,2.115,0.822,-0.001,-0.002,0.002,0.007
1.334,2.056,0.705,-0.033,-0.034,-0.031,0.007
1.261,2.07,0.605,-0.051,-0.052,-0.051,0.008
1.182,2.147,0.512,-0.012,-0.016,-0.013,0.007
1.057,2.221,0.431,-0.047,-0.049,-0.046,0.007
0.92,2.26,0.337,-0.036,-0.037,-0.034,0.007
0.822,2.306,0.277,-0.035,-0.035,-0.032,0.007
0.698,2.265,0.192,-0.071,-0.071,-0.071,0.007
0.623,2.315,0.163,-0.036,-0.036,-0.039,0.007
0.606,2.362,0.197,-0.064,-0.064,-0.067,0.008
0.507,2.38,0.16,-0.042,-0.038,-0.045,0.008
0.44,2.401,0.173,-0.054,-0.054,-0.056,0.008
0.381,2.423,0.185,-0.002,-0.004,-0.002,0.007
0.337,2.446,0.234,-0.049,-0.05,-0.048,0.008
0.259,2.493,0.251,-0.009,-0.01,-0.009,0.008
0.177,2.543,0.302,-0.048,-0.046,-0.048,0.008
0.069,2.576,0.327,-0.05,-0.048,-0.054,0.008
-0.025,2.584,0.39,-0.041,-0.04,-0.045,0.008
-0.116,2.602,0.437,-0.02,-0.022,-0.022,0.008
-0.192,2.633,0.479,-0.062,-0.065,-0.066,0.008
-0.27,2.684,0.505,-0.035,-0.035,-0.035,0.008
-0.327,2.717,0.551,-0.045,-0.046,-0.048,0.008
-0.381,2.702,0.542,-0.056,-0.061,-0.063,0.008
-0.431,2.716,0.55,-0.024,-0.025,-0.031,0.008
-0.438,2.722,0.543,-0.048,-0.042,-0.051,0.008
-0.445,2.797,0.536,-0.026,-0.021,-0.023,0.008
-0.475,2.858,0.541,-0.057,-0.053,-0.051,0.008
-0.513,2.917,0.545,-0.034,-0.031,-0.033,0.008
-0.575,2.927,0.53,-0.05,-0.048,-0.051,0.008
-0.604,2.952,0.559,-0.057,-0.06,-0.06,0.008
-0.651,2.988,0.561,-0.028,-0.035,-0.037,0.008
-0.682,2.996,0.58,-0.029,-0.038,-0.038,0.008
-0.712,3.046,0.594,-0.043,-0.051,-0.047,0.008
-0.743,3.076,0.582,-0.022,-0.028,-0.025,0.008
-0.789,3.1,0.597,-0.029,-0.031,-0.03,0.008
-0.817,3.087,0.596,-0.043,-0.044,-0.049,0.008
-0.833,3.074,0.567,0.005,0.002,-0.002,0.008
-0.854,3.078,0.513,-0.019,-0.022,-0.023,0.008
-0.852,3.071,0.436,-0.042,-0.044,-0.044,0.008
-0.843,3.031,0.327,-0.021,-0.02,-0.02,0.008
-0.828,2.982,0.235,-0.003,-0.003,-0.003,0.009
-0.788,2.945,0.121,-0.044,-0.045,-0.048,0.009
-0.747,2.907,0.019,-0.027,-0.027,-0.03,0.008
-0.631,2.928,-0.014,0.014,0.016,0.014,0.008
-0.626,2.91,-0.145,-0.031,-0.036,-0.034,0.008
-0.607,2.932,-0.262,-0.014,-0.021,-0.018,0.009
-0.556,2.953,-0.35,0.063,0.057,0.059,0.009
-0.534,3.048,-0.431,-0.037,-0.044,-0.046,0.009
-0.479,3.088,-0.492,-0.012,-0.02,-0.021,0.009
-0.459,3.172,-0.536,0.067,0.061,0.055,0.008
-0.468,3.216,-0.597,-0.051,-0.052,-0.057,0.009
-0.417,3.238,-0.616,-0.072,-0.073,-0.075,0.009
-0.414,3.265,-0.602,0.006,0.007,0.006,0.009
-0.389,3.273,-0.582,-0.063,-0.062,-0.066,0.009
-0.374,3.308,-0.534,-0.089,-0.095,-0.096,0.009
-0.337,3.304,-0.502,0.01,0,-0.003,0.009
-0.314,3.24,-0.437,-0.092,-0.098,-0.104,0.009
-0.291,3.187,-0.399,-0.045,-0.049,-0.051,0.009
-0.265,3.158,-0.339,-0.02,-0.026,-0.025,0.009
-0.199,3.207,-0.231,0.002,-0.001,-0.003,0.009
-0.16,3.243,-0.147,-0.03,-0.029,-0.034,0.009
-0.107,3.251,-0.032,0.017,0.021,0.013,0.009
-0.059,3.263,0.088,0.046,0.045,0.033,0.009
-0.01,3.235,0.223,-0.042,-0.043,-0.055,0.009
0.052,3.223,0.402,0.025,0.026,0.017,0.009
0.086,3.242,0.567,0.056,0.058,0.053,0.009
0.118,3.277,0.76,-0.075,-0.078,-0.08,0.009
0.086,3.274,0.913,-0.021,-0.023,-0.028,0.009
0.098,3.282,1.118,-0.029,-0.034,-0.038,0.009
0.089,3.232,1.292,-0.107,-0.114,-0.118,0.009
0.059,3.177,1.499,-0.028,-0.034,-0.041,0.009
0.017,3.193,1.687,-0.032,-0.035,-0.042,0.009
-0.001,3.207,1.89,-0.076,-0.082,-0.086,0.009
-0.064,3.252,2.095,-0.051,-0.056,-0.06,0.009
-0.093,3.265,2.266,-0.005,-0.009,-0.011,0.009
-0.151,3.237,2.425,0.02,0.014,0.014,0.009
-0.183,3.199,2.613,-0.036,-0.043,-0.047,0.009
-0.282,3.147,2.759,0.058,0.055,0.049,0.009
-0.408,3.078,2.892,-0.014,-0.016,-0.019,0.009
-0.542,3.047,3.007,-0.035,-0.038,-0.041,0.009
-0.679,3.015,3.122,0.027,0.016,0.018,0.009
-0.77,3.077,3.302,-0.022,-0.034,-0.031,0.009
-0.934,3.096,3.39,-0.078,-0.09,-0.085,0.009
-1.087,3.109,3.469,-0.017,-0.026,-0.024,0.009
-1.2,3.132,3.573,-0.019,-0.031,-0.033,0.009
-1.317,3.147,3.656,-0.116,-0.123,-0.124,0.009
-1.399,3.173,3.715,-0.027,-0.029,-0.031,0.009
-1.493,3.19,3.758,-0.005,-0.006,-0.009,0.009
-1.59,3.183,3.752,-0.075,-0.079,-0.08,0.009
-1.653,3.154,3.732,0.011,0.004,0.008,0.009
-1.706,3.103,3.724,0.001,-0.012,-0.008,0.009
-1.742,3.005,3.665,-0.05,-0.065,-0.064,0.009
-1.769,2.953,3.612,0.033,0.024,0.024,0.009
-1.746,2.893,3.527,0.014,0.007,0.01,0.009
-1.731,2.894,3.428,-0.045,-0.053,-0.05,0.009
-1.675,2.868,3.334,-0.032,-0.038,-0.034,0.009
-1.625,2.807,3.221,0.002,-0.001,0.003,0.009
-1.546,2.758,3.1,-0.037,-0.04,-0.034,0.009
-1.439,2.708,2.953,-0.053,-0.063,-0.059,0.009
-1.36,2.68,2.803,-0.01,-0.017,-0.019,0.009
-1.283,2.657,2.66,-0.024,-0.034,-0.032,0.009
-1.201,2.624,2.513,-0.06,-0.064,-0.06,0.009
-1.151,2.562,2.357,0.007,0.002,0.007,0.009
-1.088,2.502,2.206,-0.054,-0.058,-0.049,0.009
-1.038,2.418,2.007,-0.069,-0.07,-0.064,0.009
-0.988,2.33,1.828,-0.003,-0.004,-0.001,0.009
-0.939,2.264,1.642,-0.022,-0.028,-0.024,0.009
-0.889,2.212,1.453,-0.07,-0.079,-0.076,0.009
-0.81,2.158,1.284,-0.012,-0.02,-0.017,0.009
-0.758,2.09,1.07,-0.006,-0.011,-0.004,0.009
-0.69,2.002,0.896,-0.049,-0.049,-0.042,0.009
-0.625,1.914,0.711,0.008,0.007,0.013,0.009
-0.592,1.819,0.573,-0.019,-0.025,-0.02,0.009
-0.568,1.731,0.437,-0.056,-0.065,-0.061,0.009
-0.549,1.666,0.308,0,-0,-0.001,0.009
-0.545,1.595,0.21,-0.043,-0.04,-0.038,0.009
-0.546,1.536,0.099,-0.049,-0.05,-0.041,0.009
-0.494,1.496,0.057,-0.07,-0.072,-0.062,0.009
-0.518,1.408,-0.028,-0.036,-0.037,-0.03,0.009
-0.508,1.374,-0.098,-0.055,-0.06,-0.058,0.009
-0.495,1.338,-0.15,-0.085,-0.088,-0.087,0.009
-0.494,1.313,-0.219,-0.026,-0.029,-0.023,0.009
-0.433,1.333,-0.223,-0.043,-0.044,-0.039,0.009
-0.402,1.332,-0.222,-0.056,-0.052,-0.046,0.009
-0.349,1.33,-0.262,0.02,0.028,0.034,0.009
-0.289,1.304,-0.246,-0.052,-0.046,-0.044,0.009
-0.244,1.292,-0.222,-0.028,-0.027,-0.026,0.009
-0.176,1.265,-0.207,0.048,0.047,0.048,0.009
-0.132,1.218,-0.178,-0.053,-0.052,-0.049,0.009
-0.087,1.191,-0.136,-0.036,-0.031,-0.027,0.009
-0.042,1.172,-0.09,-0.058,-0.047,-0.049,0.009
-0.008,1.121,-0.03,-0.061,-0.055,-0.058,0.009
0.051,1.127,0.066,-0.071,-0.065,-0.068,0.009
0.084,1.126,0.169,-0.07,-0.066,-0.07,0.009
0.089,1.129,0.259,-0.042,-0.037,-0.04,0.009
0.092,1.122,0.356,-0.088,-0.084,-0.083,0.009
0.079,1.138,0.467,-0.038,-0.03,-0.03,0.009
0.088,1.136,0.574,0.001,0.013,0.011,0.009
0.045,1.127,0.684,-0.098,-0.084,-0.089,0.009
0.017,1.085,0.812,0.018,0.033,0.027,0.009
-0.012,1.063,0.92,-0.001,0.017,0.008,0.009
-0.034,1.051,1.032,-0.07,-0.057,-0.065,0.009
-0.094,1.018,1.128,-0.009,0.001,-0.004,0.009
-0.156,0.986,1.223,-0.028,-0.023,-0.024,0.009
-0.222,0.984,1.311,-0.07,-0.063,-0.065,0.009
-0.308,0.985,1.39,-0.038,-0.032,-0.04,0.009
-0.419,0.976,1.497,-0.075,-0.063,-0.072,0.009
-0.531,0.993,1.595,-0.067,-0.054,-0.062,0.009
-0.667,0.971,1.708,-0.081,-0.066,-0.074,0.009
-0.769,0.946,1.812,-0.049,-0.039,-0.043,0.009
-0.873,0.908,1.922,-0.058,-0.048,-0.051,0.009
-0.963,0.895,2.04,-0.053,-0.05,-0.048,0.01
-1.07,0.854,2.118,-0.031,-0.024,-0.028,0.01
-1.143,0.8,2.203,-0.023,-0.02,-0.026,0.01
-1.22,0.733,2.284,-0.002,0.001,-0.004,0.009
-1.267,0.692,2.311,-0.064,-0.058,-0.064,0.009
-1.311,0.651,2.331,-0.039,-0.033,-0.037,0.009
-1.305,0.727,2.407,-0.016,-0.015,-0.016,0.009
-1.341,0.677,2.385,-0.049,-0.046,-0.05,0.01
-1.341,0.602,2.356,-0.012,-0.012,-0.015,0.01
-1.307,0.497,2.335,-0.042,-0.044,-0.048,0.01
-1.261,0.432,2.312,0.024,0.026,0.02,0.009
-1.185,0.384,2.238,-0.016,-0.008,-0.012,0.009
-1.102,0.373,2.163,-0.033,-0.029,-0.028,0.01
-1.01,0.353,2.098,0.001,0.005,0.005,0.009
-0.905,0.36,2.013,-0.025,-0.023,-0.026,0.01
-0.809,0.363,1.906,-0.033,-0.029,-0.035,0.01
-0.681,0.447,1.822,-0.012,-0.009,-0.016,0.01
-0.577,0.492,1.705,-0.01,-0.009,-0.013,0.01
-0.457,0.561,1.602,-0.068,-0.069,-0.069,0.01
-0.377,0.614,1.471,0.019,0.017,0.019,0.01
-0.284,0.66,1.378,-0.048,-0.05,-0.049,0.01
-0.185,0.685,1.288,-0.021,-0.023,-0.024,0.01
-0.065,0.688,1.205,0.004,0.003,0,0.009
0.045,0.72,1.12,-0.006,-0.004,-0.008,0.009
0.169,0.766,1.04,-0.02,-0.017,-0.018,0.009
0.264,0.813,0.958,-0.012,-0.009,-0.007,0.009
0.332,0.866,0.881,-0.012,-0.008,-0.005,0.01
0.408,0.929,0.839,-0.037,-0.033,-0.033,0.01
0.43,0.941,0.722,0.005,0.007,0.009,0.009
0.481,0.985,0.663,-0.023,-0.017,-0.019,0.009
0.462,0.993,0.573,-0.047,-0.04,-0.043,0.01
0.47,1.022,0.519,0.001,0.008,0.006,0.009
0.45,1.066,0.466,-0.007,0.002,-0.002,0.01
0.46,1.112,0.444,0.003,0.009,0.01,0.01
0.453,1.153,0.429,-0.021,-0.017,-0.014,0.01
0.443,1.195,0.443,-0.003,-0.001,-0,0.009
0.456,1.224,0.477,-0.026,-0.023,-0.023,0.009
0.445,1.289,0.534,-0.017,-0.011,-0.014,0.009
0.451,1.354,0.594,-0.004,0.002,0.002,0.01
0.443,1.415,0.661,-0.039,-0.033,-0.031,0.01
0.438,1.461,0.74,-0.039,-0.034,-0.032,0.01
0.408,1.474,0.775,0.008,0.009,0.012,0.009
0.434,1.54,0.871,-0.062,-0.062,-0.058,0.009
0.48,1.579,0.97,0.012,0.009,0.015,0.009
0.439,1.584,1.033,-0.062,-0.059,-0.057,0.009
0.44,1.628,1.123,-0.017,-0.01,-0.012,0.01
0.407,1.627,1.201,0.016,0.023,0.021,0.01
0.368,1.635,1.279,-0.084,-0.079,-0.079,0.009
0.309,1.61,1.349,-0.032,-0.025,-0.026,0.009
0.257,1.591,1.44,0.029,0.032,0.032,0.009
0.16,1.544,1.501,-0.054,-0.055,-0.053,0.009
0.068,1.51,1.561,-0.015,-0.013,-0.011,0.009
-0.006,1.455,1.621,-0.026,-0.019,-0.021,0.01
-0.117,1.428,1.662,-0.048,-0.041,-0.042,0.009
-0.229,1.432,1.695,-0.067,-0.062,-0.06,0.01
-0.332,1.451,1.731,0.033,0.039,0.04,0.01
-0.398,1.466,1.747,-0.031,-0.027,-0.026,0.009
-0.458,1.5,1.768,-0.093,-0.092,-0.094,0.01
-0.519,1.509,1.745,0.087,0.088,0.086,0.009
-0.58,1.566,1.745,-0.077,-0.076,-0.079,0.009
-0.65,1.617,1.686,-0.052,-0.053,-0.053,0.01
-0.696,1.704,1.652,0.068,0.072,0.072,0.009
-0.735,1.756,1.609,-0.108,-0.104,-0.103,0.01
-0.768,1.793,1.543,-0.001,0.001,0.001,0.01
-0.788,1.854,1.468,0.046,0.049,0.047,0.01
-0.806,1.937,1.401,-0.1,-0.099,-0.102,0.01
-0.836,2.046,1.336,-0.037,-0.035,-0.037,0.01
-0.814,2.132,1.257,0.023,0.028,0.029,0.01
-0.793,2.241,1.194,-0.042,-0.043,-0.043,0.01
-0.786,2.311,1.09,-0.061,-0.066,-0.063,0.01
-0.762,2.368,1.013,0.015,0.017,0.017,0.01
-0.747,2.414,0.919,-0.027,-0.027,-0.03,0.01
-0.73,2.46,0.811,-0.078,-0.077,-0.08,0.01
-0.669,2.545,0.716,0.053,0.055,0.055,0.01
-0.625,2.56,0.604,0.002,0.003,0,0.01
-0.554,2.612,0.501,-0.093,-0.093,-0.094,0.01
-0.464,2.652,0.399,0.064,0.064,0.064,0.01
-0.347,2.669,0.311,-0.003,-0.004,-0.003,0.01
-0.23,2.687,0.239,-0.086,-0.087,-0.088,0.01
-0.132,2.688,0.144,0.041,0.039,0.034,0.01
-0.001,2.748,0.095,0.016,0.015,0.01,0.01
0.137,2.805,0.072,-0.111,-0.107,-0.11,0.01
0.222,2.803,-0.027,0.026,0.023,0.024,0.01
0.309,2.814,-0.083,0.017,0.012,0.012,0.01
0.406,2.817,-0.131,-0.062,-0.066,-0.065,0.01
0.47,2.789,-0.19,0.023,0.019,0.018,0.01
0.535,2.827,-0.192,0.056,0.052,0.051,0.01
0.579,2.832,-0.212,-0.049,-0.051,-0.052,0.01
0.631,2.818,-0.2,0.008,0.004,0.004,0.01
0.675,2.791,-0.211,0.056,0.056,0.056,0.01
0.734,2.724,-0.176,-0.02,-0.023,-0.021,0.01
0.786,2.654,-0.123,-0.048,-0.057,-0.053,0.01
0.83,2.6,-0.054,0.072,0.065,0.068,0.01
0.846,2.564,0.002,-0.05,-0.055,-0.054,0.01
0.874,2.545,0.066,-0.054,-0.06,-0.06,0.01
0.899,2.554,0.149,0.053,0.049,0.051,0.01
0.906,2.543,0.238,0.002,-0.004,0,0.01
0.886,2.544,0.339,-0.063,-0.069,-0.063,0.01
0.857,2.538,0.443,0.09,0.082,0.087,0.01
0.798,2.522,0.56,0.021,0.011,0.018,0.01
0.76,2.513,0.698,-0.045,-0.059,-0.051,0.01
0.696,2.541,0.831,0.097,0.089,0.094,0.011
0.669,2.536,0.977,0.048,0.044,0.046,0.011
