force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
0.156,2.422,2.578,-0.008,-0.021,0.001,-0.002
0.173,2.422,2.524,0.011,0.001,0.024,-0.002
0.176,2.446,2.498,-0.052,-0.063,-0.049,-0.002
0.211,2.47,2.429,-0.005,-0,-0.001,-0.002
0.238,2.564,2.389,-0.04,-0.019,-0.028,-0.002
0.279,2.691,2.378,-0.064,-0.038,-0.05,-0.002
0.291,2.802,2.343,0.018,0.034,0.031,-0.002
0.308,2.882,2.289,0.006,-0.006,0.011,-0.002
0.316,2.962,2.255,0.017,-0.009,0.018,-0.002
0.338,3.089,2.193,0.048,0.012,0.04,-0.002
0.299,3.198,2.147,0.037,-0.002,0.024,-0.002
0.276,3.253,2.062,0.014,-0.014,0.01,-0.002
0.226,3.196,1.961,0.033,0.02,0.036,-0.002
0.15,3.067,1.889,-0.044,-0.044,-0.042,-0.002
0.084,2.994,1.811,0.009,0.015,0.013,-0.002
-0.01,2.921,1.708,-0.056,-0.059,-0.056,-0.001
-0.078,2.795,1.569,0.012,-0.008,0.002,-0.002
-0.138,2.673,1.473,-0.023,-0.051,-0.033,-0.002
-0.177,2.637,1.426,0.009,-0.009,0.002,-0.002
-0.203,2.689,1.345,0.016,0.005,0.014,-0.001
-0.269,2.753,1.261,0.005,0.006,0.017,-0.001
-0.324,2.832,1.238,-0.036,-0.027,-0.029,-0.001
-0.387,2.965,1.193,0.019,0.034,0.03,-0.001
-0.32,3.225,1.227,0.003,0.002,0.011,-0.001
-0.295,3.404,1.184,-0.005,-0.022,-0.015,-0.001
-0.278,3.515,1.098,0.03,-0.002,0.016,-0.001
-0.269,3.682,1.052,0.027,-0.009,0.013,-0.001
-0.258,3.83,1.008,-0.066,-0.105,-0.09,-0.001
-0.214,3.936,0.936,0.075,0.055,0.067,-0.001
-0.191,3.982,0.892,-0.038,-0.043,-0.042,-0.001
-0.159,4.042,0.873,-0.048,-0.04,-0.055,-0.001
-0.104,4.095,0.843,0.036,0.049,0.035,-0.001
-0.04,4.134,0.841,-0.041,-0.027,-0.033,-0.001
0.111,4.077,0.87,-0.004,0.002,0,-0.001
0.228,3.922,0.879,0.05,0.044,0.052,-0.001
0.364,3.828,0.929,-0.04,-0.05,-0.038,-0.001
0.476,3.831,0.976,0.065,0.053,0.06,-0.001
0.57,3.772,0.96,-0.06,-0.074,-0.067,-0.001
0.699,3.632,0.964,0.02,0.003,0.005,-0
0.802,3.5,0.949,0.014,0.001,0,-0
0.872,3.463,0.905,-0.108,-0.12,-0.112,-0
0.998,3.537,0.868,0.099,0.085,0.096,-0
1.079,3.643,0.867,-0.06,-0.082,-0.067,-0.001
1.159,3.691,0.866,-0.047,-0.055,-0.049,-0
1.186,3.666,0.822,0.126,0.128,0.123,-0
1.195,3.604,0.8,-0.107,-0.095,-0.104,-0
1.179,3.487,0.782,0.058,0.07,0.066,0
1.118,3.368,0.77,0.039,0.05,0.045,-0
1.086,3.282,0.758,-0.104,-0.107,-0.097,-0
1.052,3.2,0.706,0.072,0.07,0.079,-0
1.017,3.123,0.694,-0.056,-0.078,-0.067,-0
0.993,3.037,0.633,-0.002,-0.032,-0.016,-0
0.999,3.02,0.612,0.011,-0.016,-0.008,-0
0.978,3.076,0.571,-0.085,-0.102,-0.095,0
0.957,3.098,0.549,0.063,0.053,0.068,-0
0.943,3.154,0.591,-0.081,-0.086,-0.074,0
0.869,3.168,0.615,-0.017,-0.028,-0.009,0
0.854,3.193,0.628,0.094,0.099,0.117,-0
0.828,3.215,0.656,-0.094,-0.086,-0.077,0
0.786,3.262,0.716,0.054,0.055,0.062,0
0.676,3.146,0.687,0.068,0.063,0.072,0
0.595,3.095,0.64,-0.084,-0.092,-0.086,0
0.527,3.086,0.605,0.064,0.058,0.066,0
0.483,3.106,0.582,0.005,0.003,0.012,0
0.456,3.111,0.514,-0.083,-0.086,-0.079,0
0.476,3.096,0.448,0.009,0.003,0.012,0
0.546,3.138,0.378,-0.05,-0.055,-0.044,0
0.687,3.158,0.328,-0.036,-0.039,-0.038,0
0.848,3.154,0.314,-0.016,-0.016,-0.007,0
0.975,3.099,0.297,0.003,0.002,0.022,0
1.104,3.058,0.329,-0.006,-0.01,0.01,0
1.218,3.006,0.36,-0.041,-0.041,-0.019,0
1.3,2.96,0.395,0.019,0.023,0.042,0
1.362,2.92,0.421,0.026,0.034,0.041,0
1.382,2.882,0.426,-0.077,-0.077,-0.07,0
1.39,2.855,0.425,0.071,0.062,0.073,0
1.396,2.823,0.414,-0.018,-0.032,-0.02,0
1.404,2.784,0.428,-0.078,-0.088,-0.074,0
1.465,2.77,0.414,0.031,0.022,0.035,0
1.507,2.704,0.41,-0.024,-0.02,-0.017,0
1.601,2.655,0.403,-0.074,-0.063,-0.064,0
1.683,2.504,0.404,0,0.012,0.012,0
1.811,2.361,0.456,-0.045,-0.036,-0.028,0
1.84,2.22,0.451,-0.057,-0.049,-0.032,0
1.909,2.152,0.476,-0.007,-0.006,0.009,0
1.892,2.042,0.484,0.007,0.005,0.027,0
1.861,1.955,0.495,-0.053,-0.057,-0.038,0
1.765,1.868,0.439,-0.011,-0.013,-0.005,0
1.577,1.798,0.392,-0.019,-0.024,-0.017,0
1.399,1.768,0.362,-0.004,-0.01,-0.002,0
1.198,1.728,0.329,-0.111,-0.111,-0.105,0
1.048,1.729,0.299,0.086,0.084,0.096,0
0.922,1.73,0.294,-0.106,-0.103,-0.101,0
0.821,1.745,0.269,-0.066,-0.055,-0.059,0
0.76,1.721,0.273,-0.017,-0.006,-0.009,0
0.709,1.628,0.246,-0.061,-0.052,-0.055,0
0.712,1.539,0.247,0.009,0.018,0.017,0
0.718,1.47,0.218,0.02,0.026,0.041,0
0.74,1.426,0.222,0.019,0.028,0.037,0
0.822,1.415,0.24,0.028,0.049,0.045,0
0.824,1.311,0.17,0.04,0.065,0.058,0
0.906,1.276,0.134,0.036,0.056,0.045,0
0.97,1.215,0.085,0.001,0.014,0.008,0
1.022,1.183,0.093,0.009,0.008,0.019,0
1.079,1.218,0.093,0.012,0.011,0.023,-0
1.128,1.286,0.075,-0.049,-0.055,-0.039,-0
1.192,1.369,0.069,0.026,0.025,0.036,0
1.27,1.374,0.062,-0.003,0.01,0.009,-0
1.351,1.323,0.087,-0.031,-0.015,-0.019,0
1.417,1.247,0.107,0.011,0.035,0.023,0
1.482,1.181,0.105,-0.023,-0.002,-0.012,0
1.605,1.087,0.082,0.039,0.048,0.052,-0
1.678,0.943,0.059,-0.033,-0.028,-0.018,-0
1.759,0.826,0.055,0.079,0.078,0.089,-0
1.853,0.745,0.068,0.019,0.013,0.025,-0
1.911,0.707,0.03,-0.046,-0.044,-0.041,0
1.959,0.719,0.045,0.083,0.094,0.094,0
1.965,0.722,0.049,0.019,0.043,0.034,-0
1.964,0.797,0.092,-0.021,-0.003,-0.002,-0
1.931,0.805,0.094,0.04,0.047,0.069,-0
1.858,0.864,0.118,-0.039,-0.042,-0.02,-0
1.753,0.969,0.14,0.024,0.029,0.039,0
1.592,1.014,0.136,-0.01,0.002,0.012,-0
1.433,1.056,0.112,0.003,0.008,0.016,-0
1.274,1.057,0.07,0.044,0.044,0.052,-0
1.118,1.048,0.038,-0.08,-0.073,-0.069,0
0.965,1.068,0.026,0.06,0.072,0.072,-0
0.835,1.08,0.029,-0.041,-0.031,-0.025,-0
0.729,1.055,0.027,-0.08,-0.077,-0.064,-0
0.646,0.994,0.062,0.106,0.107,0.115,-0
0.604,0.961,0.146,-0.024,-0.018,-0.007,-0
0.518,0.897,0.213,-0.128,-0.115,-0.106,-0
0.464,0.916,0.274,0.091,0.099,0.106,-0
0.39,0.879,0.337,-0.114,-0.113,-0.101,0
0.304,0.828,0.412,-0.022,-0.026,-0.005,-0
0.255,0.839,0.476,0.078,0.071,0.094,-0
0.12,0.78,0.426,-0.072,-0.08,-0.05,-0
0.038,0.785,0.362,0.011,0.005,0.023,-0
-0.045,0.818,0.334,0.011,0.008,0.022,-0
-0.057,0.845,0.261,-0.033,-0.024,-0.015,-0
-0.058,0.837,0.148,0.03,0.042,0.039,-0
-0.008,0.878,0.096,-0.016,-0.003,-0.007,-0
0.047,0.916,0.044,0.044,0.046,0.054,-0
0.122,0.952,0.024,-0.036,-0.035,-0.027,-0
0.217,0.955,-0.019,0.006,0.006,0.018,-0
0.286,0.953,-0.055,0.095,0.095,0.11,-0
0.355,0.984,-0.05,-0.126,-0.129,-0.114,-0
0.409,1.069,-0.034,0.022,0.028,0.038,-0
0.442,1.177,-0.035,0.075,0.08,0.084,-0
0.487,1.309,-0.027,-0.237,-0.243,-0.229,-0
0.486,1.384,-0.015,0.126,0.114,0.137,-0
0.445,1.443,0.026,0.003,-0.013,0.003,-0.001
0.429,1.549,0.066,-0.148,-0.165,-0.147,0
0.443,1.671,0.097,0.14,0.13,0.15,-0
0.45,1.747,0.178,-0.04,-0.044,-0.039,-0
0.422,1.794,0.232,-0.04,-0.037,-0.039,-0
0.414,1.845,0.287,0.109,0.124,0.128,-0
0.403,1.94,0.34,-0.015,0.002,0.003,-0
0.361,2.088,0.39,0.032,0.043,0.039,-0
0.306,2.222,0.448,-0.004,-0.004,-0.002,-0
0.233,2.338,0.53,0.05,0.043,0.046,-0
0.106,2.43,0.579,0.037,0.032,0.035,-0.001
0.039,2.569,0.652,-0.094,-0.099,-0.095,-0
-0.071,2.656,0.712,0.096,0.092,0.091,-0
-0.168,2.748,0.806,-0.055,-0.052,-0.05,-0
-0.291,2.871,0.891,-0.127,-0.128,-0.123,0
-0.396,2.954,0.974,0.18,0.18,0.175,-0.001
-0.433,3.033,1.093,-0.104,-0.112,-0.108,-0
-0.445,3.026,1.233,0.04,0.027,0.039,-0.001
-0.465,3.034,1.362,0.11,0.101,0.103,-0
-0.476,3.086,1.48,-0.008,-0.007,-0.008,-0
-0.484,3.091,1.602,0.051,0.059,0.056,-0
-0.443,3.132,1.745,0.089,0.097,0.086,-0.001
-0.392,3.188,1.876,0.039,0.042,0.032,-0
-0.422,3.16,1.876,0.014,0.008,0.001,-0.001
-0.403,3.182,1.954,0.023,0.017,0.007,-0
-0.414,3.154,1.964,0.066,0.06,0.052,-0.001
-0.366,3.113,1.999,-0.057,-0.065,-0.067,-0.001
-0.342,3.067,1.982,0.029,0.019,0.022,-0
-0.314,3.019,1.972,0.107,0.097,0.1,-0.001
-0.271,2.954,1.947,-0.088,-0.101,-0.096,-0.001
-0.213,2.937,1.927,0.059,0.052,0.059,-0
-0.174,2.978,1.893,0.112,0.107,0.116,-0.001
-0.138,3.091,1.877,-0.028,-0.039,-0.033,-0
-0.1,3.162,1.848,0.093,0.078,0.09,-0.001
-0.117,3.184,1.78,0.127,0.114,0.126,-0.001
-0.149,3.234,1.713,-0.025,-0.035,-0.036,-0.001
-0.21,3.313,1.612,0.062,0.042,0.044,-0.001
-0.285,3.424,1.538,0.098,0.081,0.083,-0.001
-0.349,3.533,1.492,-0.028,-0.035,-0.041,-0.001
-0.388,3.619,1.431,0.042,0.031,0.032,-0.001
-0.5,3.645,1.347,0.042,0.027,0.033,-0.001
-0.567,3.602,1.258,-0.004,-0.024,-0.015,-0.001
-0.677,3.505,1.164,0.015,-0.005,0.012,-0.001
-0.744,3.485,1.107,0.03,0.017,0.029,-0.001
-0.864,3.511,0.997,0.032,0.022,0.035,-0.001
-1.019,3.521,0.9,-0.044,-0.059,-0.039,-0.001
-1.112,3.563,0.801,0.076,0.062,0.073,-0.001
-1.248,3.551,0.698,0.087,0.072,0.083,-0.001
-1.389,3.591,0.614,-0.128,-0.132,-0.118,-0.001
-1.547,3.608,0.529,0.068,0.07,0.074,-0.001
-1.683,3.625,0.481,0.043,0.036,0.038,-0.001
-1.814,3.66,0.446,-0.072,-0.081,-0.074,-0.001
-1.908,3.669,0.464,0.082,0.077,0.077,-0.001
-2.017,3.619,0.457,0.037,0.034,0.028,-0.001
-2.046,3.543,0.513,-0.01,-0.009,-0.009,-0.001
-2.091,3.44,0.538,0.098,0.105,0.103,-0.001
-2.038,3.387,0.648,0.084,0.092,0.091,-0.001
-1.978,3.287,0.742,0.028,0.028,0.034,-0.001
-1.976,3.086,0.761,0.05,0.046,0.052,-0.001
-1.926,2.858,0.813,0.139,0.132,0.143,-0.001
-1.897,2.702,0.867,0.023,0.019,0.025,-0.001
-1.836,2.576,0.915,0.004,0.003,0.004,-0.001
-1.741,2.444,0.971,0.09,0.095,0.104,-0.001
-1.636,2.31,1.015,-0.026,-0.026,-0.017,-0.001
-1.494,2.187,1.063,-0.018,-0.014,-0.017,-0.001
-1.347,2.062,1.161,0.073,0.082,0.074,-0.001
-1.245,1.88,1.228,0.034,0.041,0.036,-0.001
-1.093,1.693,1.346,-0.01,-0.01,-0.014,-0.001
-0.955,1.515,1.466,0.109,0.11,0.107,-0.001
-0.799,1.34,1.603,0.066,0.069,0.069,-0.001
-0.656,1.175,1.728,-0.001,0.004,0.009,-0.001
-0.549,0.981,1.8,0.112,0.122,0.12,-0.001
-0.471,0.782,1.866,0.107,0.114,0.109,-0.002
-0.385,0.644,1.971,-0.07,-0.071,-0.066,-0.001
-0.341,0.542,2.034,0.093,0.087,0.094,-0.001
-0.282,0.5,2.074,0.031,0.019,0.028,-0.002
-0.248,0.49,2.097,-0.053,-0.072,-0.055,-0.001
-0.228,0.495,2.122,0.054,0.042,0.058,-0.001
-0.242,0.442,2.095,-0.003,-0.01,-0,-0.002
-0.228,0.367,2.101,-0.041,-0.038,-0.033,-0.002
-0.253,0.304,2.059,-0.02,-0.01,-0.007,-0.001
-0.24,0.381,2.033,0.041,0.048,0.046,-0.001
-0.276,0.45,1.979,0,0.003,0,-0.001
-0.296,0.517,1.957,-0.025,-0.019,-0.022,-0.001
-0.359,0.471,1.868,0.078,0.08,0.08,-0.001
-0.428,0.434,1.795,0.023,0.021,0.032,-0.002
-0.493,0.427,1.73,-0.086,-0.084,-0.079,-0.001
-0.545,0.511,1.669,0.133,0.144,0.136,-0.002
-0.632,0.579,1.59,-0.083,-0.072,-0.079,-0.002
-0.654,0.653,1.554,-0.057,-0.045,-0.054,-0.001
-0.714,0.584,1.426,0.079,0.09,0.083,-0.002
-0.738,0.555,1.384,-0.094,-0.089,-0.085,-0.002
-0.775,0.467,1.279,-0.016,-0.015,-0.014,-0.002
-0.723,0.431,1.248,0.049,0.064,0.056,-0.002
-0.631,0.353,1.207,-0.057,-0.039,-0.047,-0.002
-0.613,0.183,1.068,-0,0.02,0.008,-0.002
-0.546,0.098,0.993,-0.03,-0.004,-0.017,-0.002
-0.558,-0.027,0.85,0.015,0.035,0.021,-0.002
-0.444,-0.075,0.789,-0.007,0.013,0.002,-0.002
-0.442,-0.163,0.669,-0.069,-0.05,-0.058,-0.002
-0.356,-0.183,0.631,0.066,0.08,0.072,-0.002
-0.272,-0.247,0.602,-0.092,-0.086,-0.092,-0.002
-0.203,-0.312,0.574,-0.064,-0.053,-0.062,-0.002
-0.124,-0.426,0.535,0.098,0.108,0.099,-0.002
-0.065,-0.532,0.506,-0.144,-0.131,-0.138,-0.002
-0.01,-0.63,0.494,-0.035,-0.026,-0.029,-0.002
0.057,-0.745,0.478,0.059,0.07,0.07,-0.002
0.123,-0.867,0.449,-0.167,-0.161,-0.153,-0.002
0.173,-1.006,0.451,-0.01,-0.005,0.005,-0.002
0.214,-1.121,0.445,0.006,0.011,0.019,-0.002
0.233,-1.259,0.431,-0.115,-0.115,-0.107,-0.002
0.22,-1.426,0.423,-0.005,-0.002,0.004,-0.002
0.202,-1.537,0.433,-0.06,-0.049,-0.051,-0.002
0.189,-1.589,0.43,-0.084,-0.08,-0.074,-0.002
0.184,-1.53,0.461,-0.074,-0.069,-0.064,-0.002
0.154,-1.502,0.478,-0.062,-0.057,-0.054,-0.002
0.118,-1.491,0.485,-0.027,-0.027,-0.018,-0.002
0.073,-1.497,0.499,-0.138,-0.139,-0.126,-0.002
0.028,-1.451,0.487,-0.053,-0.052,-0.044,-0.002
0.019,-1.386,0.448,-0.014,-0.02,-0.005,-0.002
-0.004,-1.285,0.442,-0.181,-0.179,-0.167,-0.002
-0.004,-1.131,0.436,0.067,0.075,0.086,-0.002
-0.033,-0.998,0.391,0.059,0.063,0.081,-0.002
-0.04,-0.938,0.347,-0.02,-0.021,-0.001,-0.002
-0.045,-0.916,0.271,0.152,0.152,0.169,-0.002
-0.026,-0.881,0.22,0.014,0.018,0.032,-0.002
-0.028,-0.819,0.182,0.061,0.066,0.078,-0.002
0.032,-0.618,0.192,0.094,0.106,0.114,-0.002
0.067,-0.471,0.16,-0.083,-0.066,-0.062,-0.002
0.083,-0.386,0.106,0.034,0.048,0.051,-0.003
0.147,-0.283,0.084,-0.053,-0.038,-0.033,-0.002
0.23,-0.236,0.039,-0.039,-0.02,-0.012,-0.002
0.352,-0.143,0.004,-0.06,-0.045,-0.04,-0.002
0.461,-0.037,0.004,0.08,0.091,0.1,-0.002
0.586,0.143,-0.049,0.072,0.09,0.095,-0.002
0.726,0.308,-0.11,0.046,0.069,0.071,-0.002
0.867,0.415,-0.151,-0.015,0.005,0.008,-0.002
0.99,0.389,-0.221,0.031,0.044,0.051,-0.002
1.116,0.392,-0.287,-0.036,-0.019,-0.016,-0.002
1.282,0.408,-0.334,-0.032,-0.012,-0.01,-0.002
1.403,0.484,-0.418,0.018,0.053,0.043,-0.003
1.553,0.575,-0.437,-0.083,-0.031,-0.048,-0.003
1.678,0.586,-0.462,0.022,0.085,0.058,-0.002
1.798,0.572,-0.506,0.01,0.063,0.041,-0.002
1.915,0.509,-0.53,0.047,0.071,0.07,-0.002
2.034,0.461,-0.538,0.095,0.097,0.109,-0.002
2.115,0.515,-0.54,0.057,0.045,0.063,-0.002
2.181,0.619,-0.462,0.172,0.146,0.176,-0.002
2.189,0.632,-0.476,0.093,0.084,0.097,-0.002
2.182,0.543,-0.419,0.017,0.033,0.03,-0.002
2.127,0.319,-0.378,0.129,0.153,0.144,-0.002
2.1,0.159,-0.316,0.023,0.049,0.038,-0.002
2.038,0.01,-0.269,-0.074,-0.061,-0.064,-0.002
2.006,-0.101,-0.231,0.207,0.21,0.215,-0.002
1.952,-0.201,-0.194,-0.052,-0.057,-0.044,-0.002
1.925,-0.205,-0.137,0.027,0.028,0.035,-0.002
1.883,-0.162,-0.153,0.129,0.134,0.136,-0.002
1.817,-0.117,-0.16,0.017,0.029,0.031,-0.001
1.818,0.018,-0.147,-0.051,-0.027,-0.027,-0.001
1.815,0.194,-0.118,0.16,0.188,0.185,-0.002
1.844,0.388,-0.09,0.027,0.037,0.045,-0.002
1.856,0.505,-0.137,-0.026,-0.035,-0.025,-0.001
1.867,0.592,-0.122,0.261,0.236,0.256,-0.001
1.865,0.696,-0.144,0.03,0.01,0.024,-0.001
1.883,0.818,-0.136,0.006,-0.021,-0.008,-0.001
1.954,0.914,-0.114,0.189,0.164,0.18,-0.001
1.91,0.918,-0.125,0.084,0.078,0.078,-0.001
1.902,1.039,-0.106,-0.041,-0.026,-0.039,-0.001
1.881,1.153,-0.07,0.113,0.145,0.133,-0.001
1.866,1.223,-0.022,0.115,0.148,0.141,-0.001
1.901,1.217,0.044,-0.073,-0.064,-0.062,-0.001
1.947,1.252,0.103,0.127,0.125,0.138,-0.001
1.986,1.293,0.141,0.136,0.135,0.152,-0.001
2.04,1.382,0.154,-0.081,-0.086,-0.076,-0.001
2.079,1.337,0.138,0.116,0.102,0.111,-0.001
2.134,1.242,0.116,0.191,0.174,0.183,-0.001
2.185,1.238,0.084,-0.085,-0.096,-0.087,-0.001
2.204,1.327,0.026,0.09,0.087,0.097,-0.001
2.251,1.489,-0.026,0.183,0.176,0.192,-0.001
2.308,1.606,-0.058,-0.053,-0.06,-0.039,-0.001
2.306,1.652,-0.113,0.101,0.101,0.12,-0.001
2.303,1.624,-0.137,0.215,0.211,0.227,-0.001
2.257,1.635,-0.14,-0.032,-0.029,-0.016,-0.001
2.177,1.679,-0.115,0.025,0.038,0.046,-0
2.086,1.786,-0.104,0.21,0.223,0.228,-0.001
1.988,1.793,-0.089,-0.039,-0.039,-0.02,-0.001
1.884,1.711,-0.093,0.003,0.001,0.025,-0.001
1.815,1.575,-0.063,0.148,0.125,0.156,-0
1.801,1.519,-0.012,0.016,-0.016,0.013,-0
1.834,1.572,0.067,-0.049,-0.073,-0.056,-0
1.893,1.639,0.155,0.165,0.156,0.172,-0.001
1.95,1.655,0.238,0.07,0.065,0.086,-0.001
1.995,1.575,0.309,-0.089,-0.094,-0.071,-0
2,1.404,0.393,0.192,0.19,0.221,-0
2.061,1.231,0.466,0.117,0.125,0.156,-0.001
2.085,1.094,0.542,-0.119,-0.114,-0.092,-0
2.058,0.998,0.636,0.241,0.242,0.262,-0
2.015,0.959,0.751,0.11,0.122,0.136,-0.001
1.952,0.955,0.854,-0.107,-0.098,-0.083,-0
1.877,0.863,0.894,0.172,0.183,0.196,-0
1.858,0.771,0.998,0.063,0.068,0.08,-0
1.837,0.682,1.097,-0.053,-0.064,-0.043,-0
1.844,0.628,1.112,0.108,0.094,0.111,-0
1.954,0.708,1.197,0.091,0.089,0.098,-0
2.074,0.78,1.257,0.006,0.009,0.019,-0
2.239,0.703,1.348,-0.016,-0.008,0.011,-0
2.398,0.515,1.44,0.23,0.237,0.257,-0
2.537,0.414,1.541,0.001,0.007,0.027,-0
2.638,0.389,1.653,-0.02,-0.013,0.012,0
2.675,0.391,1.758,0.272,0.268,0.299,-0
2.683,0.376,1.891,-0.001,-0.014,0.013,-0.001
2.621,0.289,1.922,-0.05,-0.061,-0.038,-0
2.544,0.286,1.937,0.282,0.278,0.298,-0
2.451,0.342,1.983,-0.062,-0.067,-0.051,-0
2.324,0.353,1.956,-0.019,-0.022,-0.009,0
2.255,0.431,1.955,0.194,0.195,0.206,-0
2.134,0.44,1.902,-0.024,-0.022,-0.01,-0.001
2.127,0.451,1.862,-0.028,-0.024,-0.015,-0
2.123,0.362,1.842,0.148,0.154,0.165,-0
2.094,0.216,1.763,0.083,0.092,0.105,-0
2.07,0.285,1.761,-0.04,-0.032,-0.015,-0
2.015,0.365,1.705,0.109,0.116,0.135,-0
1.922,0.363,1.671,0.158,0.164,0.187,-0.001
1.809,0.334,1.637,-0.095,-0.101,-0.073,-0
1.65,0.347,1.547,0.112,0.097,0.121,-0
1.401,0.391,1.494,0.172,0.173,0.182,-0.001
1.158,0.419,1.486,-0.114,-0.11,-0.103,-0
0.93,0.437,1.463,0.065,0.068,0.077,-0
0.76,0.488,1.434,0.203,0.204,0.211,-0.001
0.597,0.554,1.387,-0.108,-0.109,-0.108,-0.001
0.479,0.497,1.359,0.095,0.094,0.098,-0
0.396,0.346,1.339,0.176,0.185,0.189,-0.001
0.35,0.189,1.339,-0.049,-0.046,-0.042,-0
0.335,0.045,1.335,0.075,0.077,0.088,-0.001
0.316,-0.077,1.319,0.153,0.163,0.178,-0.001
0.306,-0.26,1.291,-0.003,0.015,0.021,-0.001
0.295,-0.457,1.257,-0.042,-0.019,-0.02,-0.001
0.277,-0.678,1.258,0.143,0.164,0.165,-0.001
0.301,-0.866,1.278,0.024,0.026,0.026,-0.001
0.306,-1,1.286,-0.07,-0.071,-0.067,-0.001
0.366,-1.051,1.403,0.146,0.146,0.155,-0.001
0.38,-1.046,1.471,0.091,0.095,0.101,-0.001
0.35,-1.089,1.512,-0.114,-0.117,-0.106,-0.001
0.35,-1.187,1.592,0.217,0.205,0.217,-0.001
0.379,-1.381,1.652,0.097,0.101,0.102,-0.001
0.363,-1.579,1.744,-0.1,-0.086,-0.09,-0
0.346,-1.796,1.837,0.221,0.236,0.226,-0.001
0.335,-1.989,1.914,0.071,0.077,0.078,-0.001
0.349,-2.236,1.928,-0.067,-0.065,-0.051,-0.001
0.326,-2.522,1.954,0.112,0.108,0.12,-0.001
0.274,-2.781,1.946,0.078,0.079,0.087,-0.001
0.215,-2.989,1.94,-0.065,-0.072,-0.061,-0
0.157,-3.059,1.901,0.026,0.018,0.024,-0
0.106,-3.011,1.895,0.125,0.121,0.123,-0.001
0.056,-2.971,1.908,-0.07,-0.058,-0.059,-0.001
-0.01,-2.949,1.916,-0.014,-0.009,0.004,-0.001
-0.1,-2.95,1.885,0.168,0.179,0.193,-0.001
-0.193,-2.88,1.864,-0.045,-0.044,-0.032,-0.001
-0.286,-2.737,1.859,0.008,0.011,0.026,-0
-0.406,-2.622,1.839,0.168,0.179,0.192,-0.001
-0.503,-2.603,1.779,-0.05,-0.046,-0.041,-0.001
-0.625,-2.628,1.681,0.021,0.014,0.027,-0.001
-0.7,-2.629,1.598,0.128,0.136,0.145,-0.001
-0.769,-2.555,1.468,-0.011,0.004,0.006,-0
-0.782,-2.469,1.347,-0.024,-0.012,-0.008,-0.001
-0.723,-2.426,1.275,-0.034,-0.025,-0.017,-0.001
-0.712,-2.466,1.19,0.032,0.044,0.046,-0.001
-0.654,-2.545,1.119,-0.02,-0.005,-0.005,-0
-0.621,-2.577,1.001,0.056,0.08,0.085,-0
-0.542,-2.55,0.885,0.084,0.107,0.114,-0.001
-0.536,-2.567,0.802,0.02,0.036,0.045,-0
-0.552,-2.638,0.714,0.158,0.176,0.185,-0
-0.573,-2.759,0.617,0.043,0.065,0.068,-0.001
-0.633,-2.863,0.468,0.039,0.065,0.067,-0.001
-0.675,-2.886,0.34,0.089,0.108,0.112,-0.001
-0.771,-2.934,0.265,-0.023,-0.008,-0.002,-0.001
-0.774,-2.891,0.178,0.073,0.103,0.107,-0
-0.742,-2.88,0.073,-0.021,0.014,0.007,-0
-0.747,-2.904,-0.049,-0.018,0.011,0.003,-0
-0.761,-2.929,-0.151,0.125,0.153,0.144,-0.001
-0.789,-2.963,-0.2,-0.041,-0.005,-0.017,-0.001
-0.77,-2.964,-0.253,0.062,0.102,0.089,-0.001
-0.758,-3.05,-0.309,0.093,0.138,0.128,-0.001
-0.758,-3.114,-0.393,-0.024,0.006,0.006,-0
-0.825,-3.21,-0.465,0.134,0.164,0.161,-0.001
-0.905,-3.243,-0.554,0.047,0.075,0.063,-0.001
-0.987,-3.302,-0.619,-0.018,0.007,0.002,-0
-1.096,-3.39,-0.665,0.133,0.155,0.156,-0.001
-1.206,-3.47,-0.698,-0.028,-0.007,-0.008,-0.001
-1.342,-3.486,-0.744,0.083,0.107,0.107,-0
-1.468,-3.45,-0.809,0.087,0.116,0.114,-0.001
-1.528,-3.434,-0.844,-0.015,0.01,0.005,-0.001
-1.579,-3.378,-0.86,0.106,0.126,0.118,-0.001
-1.607,-3.275,-0.838,-0.022,0.007,-0.011,-0.001
-1.636,-3.087,-0.813,-0.045,-0.017,-0.032,-0.001
-1.646,-2.896,-0.776,0.127,0.151,0.136,-0.001
-1.672,-2.782,-0.733,0.08,0.107,0.099,-0.001
-1.719,-2.708,-0.707,0.022,0.048,0.039,-0.001
-1.75,-2.558,-0.667,0.053,0.07,0.062,-0.001
-1.779,-2.44,-0.651,0.024,0.043,0.037,-0.001
-1.793,-2.313,-0.598,0.049,0.075,0.062,-0.001
-1.846,-2.171,-0.574,0.013,0.039,0.022,-0.001
-1.865,-2.019,-0.514,0.024,0.042,0.034,-0.001
-1.883,-1.892,-0.471,0.097,0.115,0.104,-0.001
-1.833,-1.811,-0.4,0.006,0.025,0.015,-0.001
-1.774,-1.716,-0.337,0.133,0.152,0.142,-0.001
-1.704,-1.533,-0.244,0.047,0.065,0.049,-0.001
-1.651,-1.294,-0.176,0.049,0.071,0.051,-0.001
-1.579,-1.129,-0.09,0.117,0.14,0.123,-0.001
-1.522,-1.028,-0.001,0.023,0.05,0.025,-0.001
-1.48,-0.968,0.076,0.046,0.074,0.05,-0.001
-1.454,-0.884,0.144,0.079,0.102,0.077,-0.001
-1.422,-0.756,0.231,-0.004,0.008,-0.014,-0.001
