force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
1.49,9.801,-10.253,0.026,0.081,0.202,0.191
4.22,10.709,-10.386,-0.146,-0.037,0.086,0.192
6.278,11.452,-10.086,-0.183,-0.012,0.13,0.192
8.322,12.487,-10.408,-0.013,-0.05,0.273,0.192
10.446,13.975,-10.908,0.094,-0.01,0.19,0.192
12.454,15.024,-11.063,-0.192,-0.06,0.009,0.192
14.529,14.925,-11.085,-0.062,0.003,0.159,0.192
16.62,14.77,-11.1,0.151,0,0.019,0.192
18.786,15.176,-11.184,-0.158,-0.187,-0.05,0.193
20.96,15.986,-11.388,-0.112,-0.068,0.148,0.193
22.854,16.471,-11.31,0.074,0.072,0.11,0.192
24.661,16.232,-11.062,-0.196,-0.142,0.02,0.193
26.315,15.305,-11.108,-0.006,0.053,0.161,0.192
27.474,13.978,-11.168,0.171,0.15,0.107,0.192
28.311,13.226,-10.815,-0.204,-0.083,-0.018,0.192
28.689,12.672,-10.467,-0.019,0.176,0.196,0.192
28.17,11.942,-9.932,0.085,0.113,0.215,0.192
27.447,11.659,-9.474,-0.063,-0.108,0.092,0.192
26.501,11.843,-9.322,0.09,0.103,0.084,0.192
24.811,11.719,-8.596,0.065,0.179,0.151,0.192
22.709,10.51,-7.498,0,-0.024,0.011,0.192
20.67,9.511,-6.71,0.166,-0.007,-0.112,0.192
18.67,9.347,-5.808,0.093,0.091,0.066,0.192
16.754,8.962,-4.459,-0.122,-0.009,0.061,0.192
15.118,7.58,-3.017,-0.015,-0.041,-0.099,0.191
13.66,5.829,-1.783,0.158,0.127,0.176,0.191
11.945,4.676,-0.715,0.007,-0.006,0.06,0.191
9.997,4.304,0.209,0.02,-0.005,-0.165,0.191
7.889,4.041,1.328,0.107,0.141,0.147,0.191
5.544,3.146,2.308,0.045,0.028,0.087,0.19
3.141,2.377,2.549,0.039,-0.065,-0.142,0.19
1.128,2.74,2.826,0.165,0.085,0.194,0.19
-0.703,3.728,3.198,0.031,0.043,-0.007,0.189
-2.54,4.04,3.443,0.023,0.029,-0.208,0.189
-3.916,3.235,3.765,0.16,0.082,0.109,0.189
-4.889,2.888,4.165,-0.022,-0.041,-0.128,0.189
-5.299,3.97,4.743,-0.011,-0.099,-0.14,0.189
-4.565,5.346,5.775,0.113,0.002,0.052,0.188
-2.593,6.914,7.066,-0.029,0.068,-0.249,0.188
-0.081,8.825,7.541,-0.051,0.121,-0.278,0.188
2.157,9.884,8.33,-0.144,0.089,-0.076,0.188
4.011,9.708,9.711,0.041,0.002,-0.029,0.188
5.723,9.891,11.019,-0.033,-0.215,-0.291,0.187
7.22,12.145,13.027,-0.215,-0.051,0.073,0.187
8.896,16.611,14.656,0.059,0.039,-0.068,0.187
11.606,19.852,15.951,0,-0.054,-0.375,0.187
14.847,19.741,17.839,-0.147,0.131,-0.084,0.187
18.093,19.176,18.744,0.284,0.3,-0.214,0.187
20.846,20.756,19.649,-0.29,-0.04,-0.525,0.187
22.144,23.578,21.666,-0.239,-0.134,-0.111,0.187
22.81,24.851,23.283,0.155,0.001,-0.099,0.186
24.507,23.245,24.672,-0.377,-0.21,-0.256,0.186
26.798,21.968,26.071,-0.072,0.045,-0.072,0.187
29.235,22.986,26.815,0.259,0.279,-0.075,0.186
31.484,23.811,27.248,-0.318,0.082,-0.212,0.186
33.249,22.63,27.643,0.002,-0.016,-0.265,0.186
34.22,20.607,27.95,0.168,0.026,-0.117,0.186
33.699,18.849,29.078,-0.269,-0.258,-0.137,0.186
31.973,18.749,30.1,0.051,-0.216,-0.27,0.186
29.878,19.166,30.365,0.071,-0.054,-0.101,0.186
27.743,17.654,30.93,-0.224,0.183,-0.013,0.186
26.581,14.954,31.062,0.057,-0.032,-0.43,0.186
26.333,12.113,31.197,-0.018,0.029,-0.099,0.187
25.433,10.604,32.066,-0.183,0.095,0.027,0.186
23.911,11.195,31.869,-0.085,-0.259,-0.532,0.187
22.289,11.639,31.504,-0.055,0.003,0.011,0.187
19.995,10.044,31.54,-0.044,0.02,0.014,0.187
17.309,5.866,30.749,-0.06,-0.187,-0.397,0.188
14.529,1.171,29.127,-0.061,0.02,0.086,0.188
11.862,-0.282,27.328,0.136,-0.11,-0.052,0.188
9.705,1.234,25.588,0.077,-0.16,-0.28,0.188
8.222,1.948,24.057,0.042,0.023,0.138,0.188
7.242,0.377,22.266,0.207,-0.17,-0.097,0.188
6.088,-2.187,19.968,-0.002,-0.002,-0.168,0.188
3.73,-3.631,17.548,-0.087,0.011,0.169,0.188
0.855,-3.113,15.548,0.182,-0.13,0.013,0.188
-1.935,-3.163,14.113,-0.067,-0.159,-0.082,0.188
-4.2,-5.085,12.534,-0.239,-0.147,0.087,0.189
-5.838,-7.101,11.035,0.252,-0.09,-0.014,0.189
-6.81,-7.526,9.811,-0.019,0.011,-0.026,0.189
-7.287,-6.619,8.245,-0.101,0.063,0.136,0.189
-7.968,-5.883,6.259,0.279,0.111,0.092,0.189
-9.221,-6.84,4.454,-0.047,-0.106,0.14,0.189
-10.812,-7.616,2.626,-0.105,-0.275,0.017,0.189
-12.535,-6.892,1.507,0.198,-0.268,0.042,0.189
-13.922,-4.707,0.455,-0.171,-0.243,0.098,0.189
-14.131,-2.307,-1.427,-0.089,-0.127,-0.137,0.189
-13.453,-1.327,-3.249,0.059,0.196,0.17,0.189
-12.607,-1.207,-4.636,-0.247,0.051,0.278,0.189
-11.336,-0.546,-6.38,-0.024,-0.021,0.068,0.189
-10.309,0.729,-7.838,0.081,-0.045,0.301,0.189
-10.111,2.048,-9.073,-0.142,-0.251,0.262,0.189
-10.124,3.013,-10.063,0.128,-0.24,-0.014,0.189
-9.695,3.562,-10.749,0.007,-0.084,0.117,0.189
-8.01,3.893,-11.534,-0.061,0.08,0.308,0.189
-5.371,4.583,-12.52,-0.037,0.096,0.041,0.189
-2.58,5.548,-13.376,-0.127,0.16,0.242,0.189
0.529,6.795,-13.686,-0.087,-0.009,0.345,0.189
3.599,7.907,-13.382,0.056,-0.18,0.002,0.189
6.239,8.993,-13.041,-0.118,-0.16,0.078,0.189
8.694,9.91,-12.677,0.037,-0.076,0.228,0.19
10.646,9.828,-12.188,-0.037,0.044,0.015,0.19
12.708,8.918,-12.085,-0.236,0.202,0.358,0.19
15.162,8.047,-12.281,-0.08,0.121,0.328,0.19
17.585,8.016,-12.341,0.038,0.144,0.151,0.19
19.827,8.664,-12.274,-0.166,-0.023,0.293,0.19
21.859,9.346,-12.214,0.18,-0.042,0.128,0.19
23.282,9.385,-12.191,0.275,0.063,0.001,0.19
24.245,8.836,-12.308,-0.175,-0.052,0.128,0.19
24.397,8.125,-12.355,-0.024,0.099,0.096,0.19
23.87,7.688,-12.008,0.013,0.171,0.169,0.19
23.78,7.392,-11.386,-0.273,-0.039,0.196,0.19
24.019,6.872,-10.792,0.033,0.14,0.057,0.19
23.997,6.856,-9.75,0.17,0.222,0.09,0.19
23.78,6.855,-8.682,-0.039,0.006,0.031,0.19
22.662,6.36,-7.526,0.099,0.154,-0.011,0.19
20.776,5.48,-6.194,0.103,0.229,0.238,0.19
18.585,4.134,-4.937,-0.137,-0.151,0.102,0.19
15.646,3.096,-3.635,0.05,0.076,0.075,0.19
12.598,2.524,-2.328,0.078,0.121,0.198,0.189
10.296,2.469,-1.156,0.062,-0.123,-0.124,0.189
8.509,2.87,-0.029,0.182,0.127,-0.258,0.189
7.044,2.582,1.315,0.109,0.316,0.136,0.189
5.483,1.258,2.224,-0.008,-0.018,-0.07,0.189
3.379,0.498,2.652,0.091,0.102,-0.027,0.189
0.95,0.84,3.655,0.008,0.053,0.234,0.188
-1.67,1.454,4.663,0.016,-0.146,-0.134,0.188
-4.051,1.546,5.35,0.142,0.078,-0.186,0.188
-5.63,0.507,6.083,0.05,0.143,-0.008,0.188
-6.653,-0.568,6.48,0.179,0.194,-0.188,0.187
-7.306,-0.319,6.868,-0.034,0.17,-0.099,0.187
-7.675,0.588,7.589,-0.146,0.047,0.201,0.187
-8.259,1.593,7.937,0.17,-0.068,-0.062,0.186
-8.167,2.396,8.233,0.178,-0.144,-0.2,0.186
-7.035,3.544,9.266,0.014,-0.035,-0.214,0.186
-5.798,5.852,10.024,0.183,0.291,-0.367,0.186
-4.587,6.86,11.04,-0.115,0.022,-0.277,0.186
-2.805,6.527,12.319,-0.077,-0.017,-0.006,0.185
-0.249,7.9,13.392,0.011,0.187,-0.193,0.185
2.867,11.72,15.247,-0.368,-0.049,-0.025,0.185
5.869,15.954,16.812,0.061,0.048,-0.063,0.185
9.154,17.615,17.746,0.265,0.194,-0.467,0.184
12.22,16.409,19.11,-0.082,-0.002,-0.248,0.184
14.33,16.1,20.111,0.064,0.091,-0.274,0.184
15.791,18.33,21.198,-0.09,0.156,-0.304,0.184
17.1,20.783,22.784,-0.2,-0.237,0.081,0.184
18.82,21.809,23.279,0.124,-0.016,-0.019,0.184
21.44,21.153,23.939,-0.078,0.211,-0.257,0.183
24.386,20.301,25.09,-0.013,-0.033,-0.152,0.183
26.894,21.192,25.545,0.279,0.067,-0.301,0.183
28.808,22.457,26.043,0.103,0.169,-0.29,0.183
30.324,23.018,26.638,-0.001,-0.019,-0.139,0.183
30.888,22.396,27.197,-0.228,0.062,-0.054,0.183
29.745,19.121,28.402,-0.205,0.081,0.161,0.183
27.802,15.455,28.686,0.176,-0.267,-0.003,0.183
26.305,14.7,28.524,0.111,-0.049,-0.223,0.184
25.247,16.723,29.04,-0.043,0.4,-0.016,0.183
24.707,18.556,29.419,0.066,0.152,-0.223,0.183
24.786,16.73,29.153,0.069,-0.059,-0.154,0.184
24.574,12.71,28.882,0.013,0.106,0.199,0.184
23.429,12.182,28.067,-0.055,-0.162,-0.118,0.184
21.272,15.593,27.613,0.016,-0.094,-0.057,0.184
18.612,17.162,27.899,0.141,-0.028,0.036,0.184
16.31,13.779,27.171,0.186,-0,-0.204,0.184
14.645,7.989,25.207,0.126,0.117,-0.088,0.185
13.138,5.743,23.729,-0.085,0.109,0.042,0.185
11.193,7.344,22.998,-0.09,0.026,0.131,0.185
8.966,8.028,21.399,-0.019,-0.121,0.245,0.185
7.038,6.385,19.067,0.131,-0.323,0.028,0.186
5.201,3.641,17.14,0.18,0.07,0.1,0.186
2.926,1.255,15.605,-0.035,-0.014,0.04,0.186
0.051,0.517,13.99,0.199,-0.209,-0.03,0.187
-2.508,0.765,11.869,0.287,0.098,0.142,0.187
-3.516,0.364,9.65,-0.255,-0.071,0.064,0.187
-3.565,-0.47,8.708,-0.012,-0.096,0.171,0.188
-3.533,-1.48,7.975,0.163,0.028,0.172,0.187
-3.708,-1.969,6.222,-0.019,-0.172,0.022,0.188
-4.997,-1.105,4.513,0.238,-0.074,0.069,0.188
-7.029,0.263,3.292,0.056,0.078,0.105,0.188
-8.953,0.092,2.435,-0.211,-0.078,0.132,0.188
-10.578,-1.995,1.9,-0.035,-0.176,0.252,0.189
-11.686,-3.322,0.247,0.005,-0.043,0.376,0.189
-12.06,-0.702,-2.146,-0.018,-0.039,0.136,0.189
-12.235,3.152,-3.391,0.028,-0.057,0.113,0.189
-12.05,4.06,-4.132,0.084,0.034,0.297,0.189
-11.294,2.831,-5.891,0.325,-0.089,0.082,0.19
-10.327,2.919,-7.835,0.072,-0.229,0.043,0.19
-9.48,5.498,-8.667,-0.166,0.014,0.429,0.19
-8.606,8.403,-8.957,-0.028,-0.077,0.177,0.19
-7.058,9.604,-9.38,-0.056,-0.209,0.065,0.19
-4.279,9.534,-10.413,0.01,0.098,0.263,0.191
-1.052,9.674,-10.807,0.095,0.22,0.144,0.191
1.829,10.511,-10.358,-0.173,0.019,0.095,0.191
4.339,11.395,-10.074,-0.048,-0.007,0.314,0.191
6.098,11.586,-10.201,0.146,-0.033,0.269,0.191
7.164,11.692,-10.413,-0.137,-0.186,0.204,0.192
8.635,12.568,-10.208,-0.124,-0.106,0.143,0.192
10.633,12.948,-9.479,0.193,0.153,0.15,0.192
13.278,12.157,-9.406,-0.055,0.028,0.12,0.193
16.432,12.364,-10.147,0.054,-0.015,-0.03,0.193
19.298,14.135,-10.552,0.125,0.196,0.096,0.193
21.807,15.589,-9.967,-0.266,-0.006,0.317,0.193
24.118,15.385,-9.53,-0.071,-0.189,0.044,0.194
25.925,14.521,-9.795,0.274,0.062,0.051,0.194
27.195,14.318,-10.072,-0.166,0.067,0.166,0.194
27.473,13.832,-9.776,-0.18,0.071,-0.117,0.194
27.171,12.377,-9.06,0.118,0.24,0.046,0.194
27.232,11.162,-8.881,0.005,0.065,0.222,0.194
26.943,10.817,-8.93,-0.067,-0.012,-0.039,0.194
26.105,10.708,-8.005,0.049,0.104,0.144,0.194
25.036,9.994,-6.896,0.049,-0.054,0.148,0.194
23.113,9.129,-6.186,0.127,-0.088,-0.23,0.195
20.482,9.112,-5.307,0.125,0.047,-0.07,0.194
18.139,9.823,-4.235,0.055,0.062,0.021,0.194
16.17,9.47,-2.92,-0.071,0.082,-0.193,0.194
14.726,7.241,-1.417,-0.189,0.076,0.089,0.194
13.594,5.256,-0.576,0.126,0.042,0.117,0.194
12.237,5.638,-0.011,0.193,0.067,-0.164,0.194
10.472,6.582,1.241,-0.142,0.053,-0.014,0.194
8.302,4.614,2.322,0.093,0.061,-0.055,0.194
5.94,1.094,2.856,0.224,-0.028,-0.239,0.194
3.384,-0.494,3.369,-0.03,-0.051,0.007,0.194
0.45,0.506,3.775,-0.009,0.026,-0.049,0.194
-2.134,1.495,4.362,0.067,0.069,-0.067,0.193
-3.669,0.815,5.03,0.068,0.032,0.027,0.193
-4.525,-0.061,4.981,0.233,0.094,-0.232,0.193
-5.187,0.257,5.232,0.112,0.161,-0.028,0.193
-5.56,1.407,6.297,-0.128,-0.07,-0.019,0.193
-5.776,2.201,6.898,0.156,-0.02,-0.217,0.193
-5.269,2.859,7.609,0.126,0.066,0.012,0.192
-3.97,4.077,8.413,-0.166,-0.079,-0.086,0.192
-2.457,5.321,9.093,-0.088,0.165,-0.315,0.192
-0.65,5.145,10.152,-0.008,0.062,0.057,0.192
1.682,4.755,11.19,-0.044,-0.097,-0.196,0.192
4.466,7.332,12.673,0.05,0.118,-0.371,0.192
7.352,12.303,14.137,-0.105,0.09,-0.068,0.192
10.235,15.181,15.238,-0.068,0.066,-0.13,0.191
13.09,14.177,16.577,0.026,0.119,-0.159,0.191
15.58,12.818,17.903,0.148,-0.172,-0.047,0.191
17.246,14.996,19.206,-0.007,0.109,-0.074,0.191
18.553,19.091,21.174,-0.255,-0.021,-0.265,0.191
20.483,21.048,22.907,-0.026,0.009,-0.028,0.191
23.449,20.279,24.01,0.143,0.213,-0.106,0.191
26.954,19.763,24.984,-0.128,0.18,-0.282,0.191
30.47,20.907,25.707,-0.135,0.2,0.023,0.191
32.431,21.76,26.476,-0.116,0.085,-0.003,0.191
33.169,21.101,27.27,0.049,-0.251,-0.214,0.191
34.143,20.303,28.028,0.123,-0.153,-0.019,0.191
34.844,20.26,29.204,0.058,0.194,-0.014,0.191
34.438,19.136,30.321,-0.095,0.209,-0.154,0.191
33.285,15.837,30.258,-0.054,0.089,0.088,0.191
31.791,12.842,30.338,0.132,0.054,0.013,0.192
30.531,13.714,30.744,0.049,0.05,-0.049,0.192
29.727,16.844,31.508,-0.258,0.022,0.026,0.192
29.052,17.329,32.048,0.048,0.08,0.052,0.193
28.123,13.82,31.575,0.247,-0.035,-0.077,0.193
26.854,10.503,30.599,0.057,0.086,0.044,0.194
25.321,9.922,29.708,0.131,0.205,-0.022,0.195
23.6,9.552,29.295,-0.085,0.057,-0.019,0.196
21.005,6.71,28.805,-0.083,-0.08,0.004,0.196
18.426,3.117,27.121,0.308,0.03,0.007,0.197
16.59,1.35,25.848,-0.093,-0.02,-0.013,0.198
14.766,0.771,25.194,-0.094,0.041,0.018,0.198
12.318,-0.866,23.872,0.262,0.063,0.128,0.199
9.713,-3.101,21.699,0.065,-0.121,0.099,0.2
7.23,-3.802,19.231,0.159,-0.043,0.114,0.2
5.337,-3.018,17.243,0.07,0.025,0.072,0.201
3.24,-3.102,15.967,-0.117,-0.079,0.083,0.201
1.177,-5.137,13.82,0.135,-0.073,0.02,0.202
-0.541,-6.946,11.002,0.185,-0.034,0.032,0.202
-1.766,-6.531,9.051,-0.041,0.015,0.101,0.203
-2.037,-5.985,7.434,-0.052,-0.019,0.04,0.203
-2.341,-7.599,5.693,0.08,-0.087,0.073,0.204
-3.891,-9.5,3.892,0.069,-0.219,0.115,0.204
-5.745,-8.204,1.864,0.016,-0.13,-0.075,0.204
-6.959,-5.451,1.115,-0.042,0.014,0.072,0.205
-7.901,-5.242,0.767,-0.078,0.016,0.231,0.206
-8.671,-7.332,-1.037,-0.014,-0.155,-0.08,0.206
-9.592,-7.474,-3.564,0.121,0.084,0.279,0.206
-10.472,-3.829,-5.206,-0.113,-0.131,0.19,0.207
-10.729,0.278,-6.082,-0.121,-0.18,-0.04,0.207
-10.504,1.539,-6.905,0.172,-0.051,0.216,0.207
-10.128,0.762,-8.719,0.05,-0.191,0.1,0.208
-8.99,1.267,-10.457,-0.039,-0.071,-0.031,0.209
-7.435,3.665,-11.271,-0.017,0.132,0.263,0.209
-5.403,5.518,-11.639,-0.103,-0.08,0.195,0.209
-3.309,5.545,-12.631,-0.003,-0.085,0.066,0.21
-1.257,5.573,-13.68,0.051,0.007,0.239,0.21
1.433,6.917,-13.745,-0.108,-0.066,0.139,0.211
4.336,8.383,-12.891,-0.055,0.057,0.053,0.211
6.621,8.553,-12.709,-0.055,0.018,0.129,0.212
8.471,8.54,-13.447,0.037,0.012,0.235,0.213
10.234,9.741,-13.74,-0.045,0.094,0.103,0.213
12.463,10.872,-12.989,-0.21,-0.072,0.151,0.214
15.064,10.816,-12.178,0.068,-0.032,0.252,0.214
17.42,10.844,-12.043,0.027,-0.067,-0.059,0.215
19.546,11.849,-12.215,-0.1,-0.095,0.018,0.215
21.868,12.924,-11.766,0.023,0.132,0.214,0.216
24.168,12.395,-10.982,-0.147,0.091,-0.013,0.217
26.232,10.601,-10.634,-0.082,-0.042,0.128,0.217
27.65,9.351,-10.952,0.123,0.128,0.31,0.217
28.441,9.875,-10.726,-0.074,0.017,0.006,0.218
29.161,10.22,-9.529,-0.134,-0.05,0.068,0.219
29.433,9.097,-8.55,0.173,0.173,0.167,0.219
28.766,7.386,-8.189,0.019,0.078,-0.019,0.219
27.885,6.565,-7.812,-0.082,0.018,0.085,0.22
26.676,6.791,-6.908,0.062,0.206,0.195,0.22
24.922,6.591,-5.251,-0.062,0.017,0.051,0.22
22.812,5.937,-3.791,-0.022,-0.149,0.014,0.221
20.395,6.05,-3.096,0.259,0.117,0.043,0.221
18.196,6.283,-1.819,-0,0.018,-0.05,0.221
16.593,4.789,0.268,-0.107,0.022,-0.007,0.221
15.146,2.121,1.766,0.09,0.157,-0.006,0.221
13.344,0.245,2.645,0.072,0.058,0.15,0.221
11.057,0.413,3.518,-0.067,-0.073,0.044,0.222
8.851,1.435,4.62,0.061,0.099,0.008,0.222
6.918,1.091,6.064,0.135,0.009,0.104,0.222
4.772,-0.389,6.926,0.065,-0.06,-0.131,0.222
2.445,-1.243,6.802,0.154,0.13,-0.1,0.222
0.42,-0.816,7.166,0.091,0.135,0.184,0.222
-1.577,0.305,7.967,-0.101,-0.008,-0.099,0.222
-3.395,0.705,8.418,0.098,0.122,-0.012,0.222
-4.769,0.52,8.669,0.089,-0.024,0.161,0.222
-5.766,0.661,9.016,-0.117,-0.144,-0.216,0.222
-5.889,1.389,9.617,0.153,0.038,-0.068,0.222
-4.914,2.431,11.034,0.103,0.02,-0.084,0.222
-3.163,4.544,11.965,-0,0.153,-0.268,0.222
-1.06,6.37,11.73,-0.041,0.197,-0.17,0.222
0.829,6.611,12.451,-0.153,0.001,0.11,0.222
2.653,6.392,13.641,-0.01,-0.132,-0.086,0.222
4.539,7.781,15.023,0.03,-0.202,-0.189,0.222
6.248,11.811,16.822,-0.024,0.038,0.061,0.221
8.597,16.087,17.832,0.077,0.151,-0.328,0.221
11.863,16.88,18.949,-0.134,0.17,-0.308,0.221
15.104,15.492,20.427,-0.066,0.226,-0.002,0.221
17.918,16.151,20.877,0.091,0.122,-0.285,0.221
19.926,19.83,21.724,-0.283,-0.176,-0.205,0.221
20.924,23.514,23.432,0.034,-0.017,0.124,0.221
22.277,23.7,24.722,0.085,-0.013,-0.277,0.221
24.479,20.989,25.883,-0.214,-0.051,-0.199,0.221
26.97,19.65,26.407,0.178,0.255,-0.019,0.221
29.382,20.578,26.374,0.026,0.18,-0.189,0.221
31.216,21.722,26.769,-0.286,-0.017,-0.109,0.22
32.641,22.126,27.489,0.152,0.067,-0.074,0.22
33.606,21.327,27.827,0.159,-0.06,-0.098,0.22
33.476,19.197,28.68,-0.084,-0.181,-0.217,0.22
32.445,17.241,29.108,0.208,0.096,-0.1,0.22
30.369,15.811,29.192,-0.046,0.122,-0.073,0.22
27.928,15.213,29.773,-0.11,0.131,-0.012,0.22
26.677,14.898,29.509,0.144,-0,-0.171,0.22
26.173,13.359,29.61,-0.141,0.116,0.084,0.22
25.08,11.499,30.107,-0.159,0.035,-0.071,0.22
23.859,11.076,29.593,0.195,-0.077,-0.342,0.221
22.176,11.376,28.928,0.12,0.183,0.168,0.22
19.954,10.644,28.17,0.075,-0.049,-0.109,0.221
17.616,7.348,26.779,0.085,-0.064,-0.2,0.221
15.188,3.613,25.461,0.005,0.095,0.281,0.22
12.828,3.03,24.061,0.096,-0.261,-0.216,0.22
11.046,4.464,22.199,0.102,-0.053,-0.185,0.221
9.556,4.382,20.511,0.039,0.061,0.133,0.221
8.205,2.125,18.962,0.098,-0.044,-0.222,0.221
6.475,-0.688,16.964,-0.035,0.081,0.049,0.221
3.978,-1.593,14.666,0.054,-0.075,0.247,0.221
1.164,-0.922,12.773,0.183,-0.167,-0.011,0.221
-1.731,-1.296,11.314,-0.157,-0.081,0.118,0.221
-4.389,-3.095,9.893,0.02,-0.098,0.095,0.221
-6.096,-4.334,8.456,0.402,0.05,-0.045,0.221
-6.732,-4.941,6.864,-0.129,-0.016,0.008,0.221
-6.994,-4.931,4.946,0.041,0.087,0.102,0.221
-7.728,-5.08,3.263,0.238,0.069,0.164,0.221
-8.888,-4.866,1.593,-0.248,-0.279,0.109,0.221
-10.156,-3.553,0.082,0.223,-0.207,0.079,0.221
-11.326,-2.26,-0.763,0.172,-0.098,0.182,0.221
-12.101,-1.715,-1.817,-0.285,-0.157,-0.026,0.221
-12.265,-1.584,-3.626,0.103,0.129,0.033,0.221
-12.213,-1.062,-5.135,0.001,0.206,0.373,0.221
-11.949,0.506,-6.79,-0.183,-0.057,0.205,0.221
-11.232,2.388,-8.263,0.095,-0.036,0.182,0.221
-10.746,3.083,-9.241,0.019,-0.029,0.447,0.221
-10.384,3.567,-10.39,0.041,-0.285,0.088,0.221
-9.8,4.69,-11.636,0.261,-0.145,-0.031,0.221
-8.8,5.927,-12.389,0.036,0.115,0.306,0.221
-6.888,6.56,-13.078,-0.121,0.036,0.15,0.221
-4.361,6.9,-13.787,-0.021,0.103,0.13,0.221
-1.237,7.908,-14.199,-0.09,0.065,0.414,0.221
2.508,9.497,-14.129,0.001,-0.079,0.245,0.221
5.697,10.648,-13.628,0.033,-0.023,0.031,0.221
8.158,11.052,-13.306,-0.043,0.029,0.307,0.221
10.327,10.899,-13.035,0.127,0.063,0.195,0.221
12.143,10.246,-12.614,-0.099,0.041,0.076,0.221
14.183,9.53,-12.535,-0.162,0.126,0.52,0.221
16.247,9.436,-12.616,0.033,0.117,0.223,0.22
18.183,9.956,-12.555,-0.072,0.008,0.122,0.22
20.298,11.173,-12.533,0.02,-0.082,0.249,0.22
22.422,11.902,-12.356,0.238,0.021,-0.123,0.22
24.048,11.187,-12.173,-0.017,0.073,0.036,0.22
25.215,9.513,-12.255,-0.09,0.098,0.3,0.22
25.562,8.771,-12.096,0.098,0.119,0.082,0.22
25.479,9.666,-11.341,-0.119,0.026,0.255,0.219
25.674,10.148,-10.562,-0.106,0.076,0.264,0.219
25.607,8.941,-9.748,0.089,0.178,-0.033,0.218
25.352,7.015,-8.796,0.004,0.08,0.061,0.218
24.851,5.871,-8.013,0.08,0.068,0.04,0.218
23.278,5.935,-6.884,0.114,0.183,0.03,0.218
20.953,6.091,-5.512,-0.151,-0.044,0.161,0.218
18.261,5.292,-4.414,-0.003,-0.121,0.076,0.217
15.182,4.334,-3.136,0.165,0.089,0.07,0.217
12.644,3.996,-1.655,-0.019,-0.099,-0.003,0.217
10.678,4.103,-0.418,0.169,0.077,-0.199,0.217
8.882,3.773,0.824,0.136,0.363,-0.042,0.216
7.211,2.245,2.13,-0.091,0.045,0.048,0.216
5.5,1.134,2.965,0.136,0.053,-0.047,0.215
3.513,1.559,3.854,0.061,0.155,0.162,0.215
1.329,1.855,5.084,-0.179,-0.211,0.019,0.215
-1.228,0.974,5.734,0.246,0.069,-0.143,0.214
-3.537,-0.423,6.372,0.156,0.098,-0.087,0.214
-5.308,-1.248,7.095,-0.014,-0.005,-0.138,0.213
-6.812,-1.131,7.415,0.159,0.23,-0.211,0.213
-7.811,-0.785,7.944,-0.154,0.058,0.045,0.213
-8.614,-0.553,8.52,-0.128,-0.118,0.039,0.212
-9.161,0.583,8.816,0.321,-0.006,-0.087,0.212
-8.565,2.208,9.677,0.12,-0.092,-0.142,0.211
-7.184,3.781,10.858,0.013,0.087,-0.336,0.211
-5.808,4.821,11.194,0.154,0.336,-0.362,0.211
-4.416,4.134,12.272,-0.194,0.031,-0.071,0.21
-2.783,3.957,13.488,-0.091,-0.05,-0.052,0.21
-0.465,6.331,14.586,-0.131,0.004,-0.225,0.209
2.282,10.045,16.702,-0.276,-0.059,0.132,0.209
5.296,13.657,17.847,0.228,0.129,-0.281,0.209
8.788,14.861,18.532,0.088,0.189,-0.529,0.208
11.829,13.432,19.881,0.02,0.169,0.047,0.208
13.823,12.44,20.433,0.142,0.119,-0.397,0.208
15,13.725,21.339,-0.295,-0.07,-0.241,0.207
15.722,17.152,22.914,-0.012,-0.149,0.352,0.207
17.148,20.694,23.657,0.1,-0.07,-0.324,0.207
20.28,20.63,24.627,-0.087,0.183,-0.239,0.207
23.837,17.598,25.502,0.194,0.314,0.032,0.206
26.465,15.729,25.433,-0.072,0.207,-0.451,0.207
27.846,16.277,25.763,-0.053,-0.022,-0.086,0.206
28.685,18.506,26.566,0.249,-0.143,0.037,0.206
29.231,19.575,27.538,-0.355,-0.06,-0.258,0.206
28.591,16.457,28.326,-0.222,0.165,0.158,0.206
26.893,11.923,28.056,0.334,-0.12,-0.109,0.206
25.34,9.229,27.796,0.138,0.104,-0.15,0.206
24.408,9.589,28.035,-0.132,0.294,0.002,0.206
23.979,12.354,28.062,0.03,0.041,-0.198,0.206
23.883,13.312,27.821,-0.001,0.05,0.076,0.206
23.657,11.634,27.658,-0.073,-0.036,0.031,0.206
23.021,10.308,26.865,0.159,-0.117,-0.075,0.207
21.626,10.498,26.072,0.1,0.22,0.049,0.206
19.279,10.289,25.654,-0.057,0.025,-0.208,0.207
16.639,8.16,24.675,0.22,0.021,0.028,0.207
14.454,4.708,22.835,0.096,0.003,0.1,0.207
13.107,2.768,21.303,-0.158,-0.067,-0.099,0.207
11.777,2.598,20.25,-0.037,0.058,0.155,0.207
9.673,2.056,18.591,-0.008,-0.047,0.196,0.207
7.241,0.89,16.298,0.141,-0.224,-0.159,0.208
5.163,-1.075,14.011,0.223,0.124,0.049,0.207
3.288,-3.174,12.348,-0.123,-0.002,0.169,0.208
0.693,-4.219,10.968,0.056,-0.12,-0.001,0.208
-1.922,-4.442,9.001,0.156,-0.076,0.101,0.208
-3.308,-4.321,7.03,-0.104,-0.179,0.247,0.208
